Time (s),Current (A),Voltage (V)
1177.000003,0,4.16
1178.000008,0,4.16
1179.000002,0,4.16
1180.000007,0,4.16
1181.000001,0,4.16
1182.000006,0,4.16
1183.000001,0,4.16
1184.000005,0,4.16
1185,0,4.16
1186.000004,0,4.159
1187.000009,0,4.16
1188.000004,0,4.159
1189.000008,0,4.159
1190.000003,0,4.159
1191.000007,0,4.159
1192.000002,0,4.159
1193.000007,0,4.159
1194.000001,0,4.159
1195.000006,0,4.159
1196,0,4.16
1197.000005,0,4.16
1198.00001,0,4.159
1199.000004,0,4.159
1200.000009,0,4.159
1201.000004,0,4.159
1202.000008,0,4.159
1203.000003,0,4.159
1204.000007,0,4.159
1205.000002,0,4.159
1206.000007,0,4.159
1207.000001,0,4.159
1208.000006,0,4.159
1209,0,4.159
1210.000005,0,4.159
1211.00001,0,4.159
1212.000004,0,4.159
1213.000009,0,4.159
1214.000003,0,4.159
1215.000008,0,4.159
1216.000003,0,4.159
1217.000007,0,4.159
1218.000002,0,4.159
1219.000006,0,4.159
1220.000001,0,4.159
1221.000006,0,4.159
1222,0,4.159
1223.000005,0,4.159
1224.00001,0,4.159
1225.000004,0,4.159
1226.000009,0,4.159
1227.000003,0,4.159
1228.000008,0,4.159
1229.000003,0,4.159
1230.000007,0,4.159
1231.000002,0,4.159
1232.000006,0,4.159
1233.000001,0,4.159
1234.000006,0,4.159
1235,0,4.159
1236.000005,0,4.159
1237.000009,0,4.159
1238.000004,0,4.159
1239.000009,0,4.159
1240.000003,0,4.159
1241.000008,0,4.159
1242.000002,0,4.159
1243.000007,0,4.159
1244.000002,0,4.159
1245.000006,0,4.159
1246.000001,0,4.159
1247.000005,0,4.159
1248,0,4.159
1249.000005,0,4.159
1250.000009,0,4.159
1251.000004,0,4.159
1252.000009,0,4.159
1253.000003,0,4.159
1254.000008,0,4.159
1255.000002,0,4.159
1256.000007,0,4.159
1257.000002,0,4.159
1258.000006,0,4.159
1259.000001,0,4.159
1260.000005,0,4.159
1261,0,4.159
1262.000005,0,4.159
1263.000009,0,4.159
1264.000004,0,4.159
1265.000008,0,4.159
1266.000003,0,4.159
1267.000008,0,4.159
1268.000002,0,4.159
1269.000007,0,4.159
1270.000001,0,4.159
1271.000006,0,4.159
1272.000001,0,4.159
1273.000005,0,4.159
1274,0,4.159
1275.000004,0,4.159
1276.000009,0,4.159
1277.000004,0,4.159
1278.000008,0,4.159
1279.000003,0,4.158
1280.000008,0,4.159
1281.000002,0,4.158
1282.000007,0,4.159
1283.000001,0,4.159
1284.000006,0,4.159
1285.000001,0,4.159
1286.000005,0,4.158
1287.00001,0,4.158
1288.000004,0,4.158
1289.000009,0,4.158
1290.000004,0,4.158
1291.000008,0,4.159
1292.000003,0,4.158
1293.000007,0,4.158
1294.000002,0,4.158
1295.000007,0,4.158
1296.000001,0,4.158
1297.000006,0,4.158
1298,0,4.158
1299.000005,0,4.158
1300.00001,0,4.158
1301.000004,0,4.158
1302.000009,0,4.158
1303.000003,0,4.158
1304.000008,0,4.158
1305.000003,0,4.158
1306.000007,0,4.158
1307.000002,0,4.158
1308.000007,0,4.158
1309.000001,0,4.158
1310.000006,0,4.158
1311,0,4.158
1312.000005,0,4.158
1313.00001,0,4.158
1314.000004,0,4.158
1315.000009,0,4.158
1316.000003,0,4.158
1317.000008,0,4.158
1318.000003,0,4.158
1319.000007,0,4.158
1320.000002,0,4.158
1321.000006,0,4.158
1322.000001,0,4.158
1323.000006,0,4.158
1324,0,4.158
1325.000005,0,4.158
1326.000009,0,4.158
1327.000004,0,4.158
1328.000009,0,4.158
1329.000003,0,4.158
1330.000008,0,4.158
1331.000002,0,4.158
1332.000007,0,4.158
1333.000002,0,4.158
1334.000006,0,4.158
1335.000001,0,4.158
1336.000006,0,4.158
1337,0,4.158
1338.000005,0,4.158
1339.000009,0,4.158
1340.000004,0,4.158
1341.000009,0,4.158
1342.000003,0,4.158
1343.000008,0,4.158
1344.000002,0,4.158
1345.000007,0,4.158
1346.000002,0,4.158
1347.000006,0,4.158
1348.000001,0,4.158
1349.000005,0,4.158
1350,0,4.158
1351.000005,0,4.158
1352.000009,0,4.158
1353.000004,0,4.158
1354.000008,0,4.158
1355.000003,0,4.158
1356.000008,0,4.158
1357.000002,0,4.158
1358.000007,0,4.158
1359.000001,0,4.158
1360.000006,0,4.158
1361.000001,0,4.158
1362.000005,0,4.158
1363,0,4.157
1364.000005,0,4.158
1365.000009,0,4.158
1366.000004,0,4.158
1367.000008,0,4.158
1368.000003,0,4.158
1369.000008,0,4.158
1370.000002,0,4.158
1371.000007,0,4.158
1372.000001,0,4.157
1373.000006,0,4.157
1374.000001,0,4.158
1375.000005,0,4.157
1376,0,4.157
1377.000004,0,4.157
1378.000009,0,4.158
1379.000004,0,4.157
1380.000008,0,4.158
1381.000003,0,4.158
1382.000007,0,4.157
1383.000002,0,4.157
1384.000007,0,4.157
1385.000001,0,4.157
1386.000006,0,4.157
1387,0,4.157
1388.000005,0,4.157
1389.00001,0,4.157
1390.000004,0,4.157
1391.000009,0,4.157
1392.000004,0,4.157
1393.000008,0,4.157
1394.000003,0,4.157
1395.000007,0,4.157
1396.000002,0,4.157
1397.000007,0,4.157
1398.000001,0,4.157
1399.000006,0,4.157
1400,0,4.157
1401.000005,0,4.157
1402.00001,0,4.157
1403.000004,0,4.157
1404.000009,0,4.157
1405.000003,0,4.157
1406.000008,0,4.157
1407.000003,0,4.157
1408.000007,0,4.157
1409.000002,0,4.157
1410.000006,0,4.157
1411.000001,0,4.157
1412.000006,0,4.157
1413,0,4.157
1414.000005,0,4.157
1415.00001,0,4.157
1416.000004,0,4.157
1417.000009,0,4.157
1418.000003,0,4.157
1419.000008,0,4.157
1420.000003,0,4.157
1421.000007,0,4.157
1422.000002,0,4.157
1423.000006,0,4.157
1424.000001,0,4.157
1425.000006,0,4.157
1426,0,4.157
1427.000005,0,4.157
1428.000009,0,4.157
1429.000004,0,4.157
1430.000009,0,4.157
1431.000003,0,4.157
1432.000008,0,4.157
1433.000002,0,4.157
1434.000007,0,4.157
1435.000002,0,4.157
1436.000006,0,4.157
1437.000001,0,4.157
1438.000005,0,4.157
1439,0,4.157
1440.000005,0,4.157
1441.000009,0,4.157
1442.000004,0,4.157
1443.000009,0,4.157
1444.000003,0,4.157
1445.000008,0,4.157
1446.000002,0,4.157
1447.000007,0,4.157
1448.000002,0,4.157
1449.000006,0,4.157
1450.000001,0,4.157
1451.000005,0,4.157
1452,0,4.157
1453.000005,0,4.157
1454.000009,0,4.157
1455.000004,0,4.157
1456.000008,0,4.157
1457.000003,0,4.157
1458.000008,0,4.157
1459.000002,0,4.157
1460.000007,0,4.157
1461.000001,0,4.157
1462.000006,0,4.157
1463.000001,0,4.157
1464.000005,0,4.157
1465,0,4.157
1466.000004,0,4.157
1467.000009,0,4.157
1468.000004,0,4.157
1469.000008,0,4.157
1470.000003,0,4.157
1471.000008,0,4.157
1472.000002,0,4.156
1473.000007,0,4.157
1474.000001,0,4.156
1475.000006,0,4.157
1476.000001,0,4.157
1477.000005,0,4.157
1478.00001,0,4.157
1479.000004,0,4.157
1480.000009,0,4.156
1481.000004,0,4.156
1482.000008,0,4.156
1483.000003,0,4.156
1484.000007,0,4.156
1485.000002,0,4.157
1486.000007,0,4.157
1487.000001,0,4.156
1488.000006,0,4.156
1489,0,4.156
1490.000005,0,4.156
1491.00001,0,4.156
1492.000004,0,4.156
1493.000009,0,4.156
1494.000003,0,4.156
1495.000008,0,4.156
1496.000003,0,4.156
1497.000007,0,4.156
1498.000002,0,4.156
1499.000007,0,4.156
1500.000001,0,4.156
1501.000006,0,4.156
1502,0,4.156
1503.000005,0,4.156
1504.00001,0,4.156
1505.000004,0,4.156
1506.000009,0,4.156
1507.000003,0,4.156
1508.000008,0,4.156
1509.000003,0,4.156
1510.000007,0,4.156
1511.000002,0,4.156
1512.000006,0,4.156
1513.000001,0,4.156
1514.000006,0,4.156
1515,0,4.156
1516.000005,0,4.156
1517.000009,0,4.156
1518.000004,0,4.156
1519.000009,0,4.156
1520.000003,0,4.156
1521.000008,0,4.156
1522.000002,0,4.156
1523.000007,0,4.156
1524.000002,0,4.156
1525.000006,0,4.156
1526.000001,0,4.156
1527.000006,0,4.156
1528,0,4.156
1529.000005,0,4.156
1530.000009,0,4.156
1531.000004,0,4.156
1532.000009,0,4.156
1533.000003,0,4.156
1534.000008,0,4.156
1535.000002,0,4.156
1536.000007,0,4.156
1537.000002,0,4.156
1538.000006,0,4.156
1539.000001,0,4.156
1540.000005,0,4.156
1541,0,4.156
1542.000005,0,4.156
1543.000009,0,4.156
1544.000004,0,4.156
1545.000008,0,4.156
1546.000003,0,4.156
1547.000008,0,4.156
1548.000002,0,4.156
1549.000007,0,4.156
1550.000001,0,4.156
1551.000006,0,4.156
1552.000001,0,4.156
1553.000005,0,4.156
1554,0,4.156
1555.000005,0,4.156
1556.000009,0,4.156
1557.000004,0,4.156
1558.000008,0,4.156
1559.000003,0,4.156
1560.000008,0,4.156
1561.000002,0,4.156
1562.000007,0,4.156
1563.000001,0,4.156
1564.000006,0,4.156
1565.000001,0,4.156
1566.000005,0,4.156
1567,0,4.156
1568.000004,0,4.156
1569.000009,0,4.156
1570.000004,0,4.156
1571.000008,0,4.156
1572.000003,0,4.156
1573.000007,0,4.156
1574.000002,0,4.156
1575.000007,0,4.156
1576.000001,0,4.156
1577.000006,0,4.156
1578,0,4.156
1579.000005,0,4.156
1580.00001,0,4.156
1581.000004,0,4.156
1582.000009,0,4.155
1583.000004,0,4.155
1584.001004,0,4.155
1585.001009,0,4.155
1586.000007,0,4.156
1587.001008,0,4.155
1588.001002,0,4.155
1589.000001,0,4.155
1590.001002,0,4.156
1591.001006,0,4.156
1592.001001,0,4.156
1593.001005,0,4.155
1594.001,0,4.155
1595.001005,0,4.155
1596.001009,0,4.155
1597.001004,0,4.155
1598.001008,0,4.155
1599.001003,0,4.155
1600.001008,0,4.155
1601.001002,0,4.155
1602.001007,0,4.155
1603.001001,0,4.155
1604.001006,0,4.155
1605.001001,0,4.155
1606.001005,0,4.155
1607.001,0,4.155
1608.001005,0,4.155
1609.001009,0,4.155
1610.001004,0,4.155
1611.001008,0,4.155
1612.001003,0,4.155
1613.001008,0,4.155
1614.001002,0,4.155
1615.001007,0,4.155
1616.001001,0,4.155
1617.001006,0,4.155
1618.001001,0,4.155
1619.001005,0,4.155
1620.001,0,4.155
1621.001004,0,4.155
1622.001009,0,4.155
1623.001004,0,4.155
1624.001008,0,4.155
1625.001003,0,4.155
1626.001007,0,4.155
1627.001002,0,4.155
1628.001007,0,4.155
1629.001001,0,4.155
1630.001006,0,4.155
1631.001,0,4.155
1632.001005,0,4.155
1633.00101,0,4.155
1634.001004,0,4.155
1635.001009,0,4.155
1636.001004,0,4.155
1637.001008,0,4.155
1638.001003,0,4.155
1639.001007,0,4.155
1640.001002,0,4.155
1641.001007,0,4.155
1642.001001,0,4.155
1643.001006,0,4.155
1644.001,0,4.155
1645.001005,0,4.155
1646.00101,0,4.155
1647.001004,0,4.155
1648.001009,0,4.155
1649.001003,0,4.155
1650.001008,0,4.155
1651.001003,0,4.155
1652.001007,0,4.155
1653.001002,0,4.155
1654.001006,0,4.155
1655.001001,0,4.155
1656.001006,0,4.155
1657.001,0,4.155
1658.001005,0,4.155
1659.00101,0,4.155
1660.001004,0,4.155
1661.001009,0,4.155
1662.001003,0,4.155
1663.001008,0,4.155
1664.001003,0,4.155
1665.001007,0,4.155
1666.001002,0,4.155
1667.001006,0,4.155
1668.001001,0,4.155
1669.001006,0,4.155
1670.001,0,4.155
1671.001005,0,4.155
1672.001009,0,4.155
1673.001004,0,4.155
1674.001009,0,4.155
1675.001003,0,4.155
1676.001008,0,4.155
1677.001002,0,4.155
1678.001007,0,4.155
1679.001002,0,4.155
1680.001006,0,4.155
1681.001001,0,4.155
1682.001005,0,4.155
1683.001,0,4.155
1684.001005,0,4.155
1685.001009,0,4.155
1686.001004,0,4.155
1687.001009,0,4.155
1688.001003,0,4.155
1689.001008,0,4.155
1690.001002,0,4.155
1691.001007,0,4.155
1692.001002,0,4.155
1693.001006,0,4.155
1694.001001,0,4.155
1695.001005,0,4.155
1696.001,0,4.155
1697.001005,0,4.155
1698.001009,0,4.154
1699.001004,0,4.155
1700.001008,0,4.155
1701.001003,0,4.155
1702.001008,0,4.154
1703.001002,0,4.154
1704.001007,0,4.154
1705.001001,0,4.154
1706.001006,0,4.154
1707.001001,0,4.154
1708.001005,0,4.154
1709.001,0,4.154
1710.001004,0,4.154
1711.001009,0,4.154
1712.001004,0,4.155
1713.001008,0,4.155
1714.001003,0,4.155
1715.001008,0,4.154
1716.001002,0,4.154
1717.001007,0,4.154
1718.001001,0,4.154
1719.001006,0,4.154
1720.001001,0,4.154
1721.001005,0,4.154
1722.00101,0,4.154
1723.001004,0,4.154
1724.001009,0,4.154
1725.001004,0,4.154
1726.001008,0,4.154
1727.001003,0,4.154
1728.001007,0,4.154
1729.001002,0,4.154
1730.001007,0,4.154
1731.001001,0,4.154
1732.001006,0,4.154
1733.001,0,4.154
1734.001005,0,4.154
1735.00101,0,4.154
1736.001004,0,4.154
1737.001009,0,4.154
1738.001003,0,4.154
1739.001008,0,4.154
1740.001003,0,4.154
1741.001007,0,4.154
1742.001002,0,4.154
1743.001007,0,4.154
1744.001001,0,4.154
1745.001006,0,4.154
1746.001,0,4.154
1747.001005,0,4.154
1748.00101,0,4.154
1749.001004,0,4.154
1750.001009,0,4.154
1751.001003,0,4.154
1752.001008,0,4.154
1753.001003,0,4.154
1754.001007,0,4.154
1755.001002,0,4.154
1756.001006,0,4.154
1757.001001,0,4.154
1758.001006,0,4.154
1759.001,0,4.154
1760.001005,0,4.154
1761.001009,0,4.154
1762.001004,0,4.154
1763.001009,0,4.154
1764.001003,0,4.154
1765.001008,0,4.154
1766.001002,0,4.154
1767.001007,0,4.154
1768.001002,0,4.154
1769.001006,0,4.154
1770.001001,0,4.154
1771.001006,0,4.154
1772.001,0,4.154
1773.001005,0,4.154
1774.001009,0,4.154
1775.001004,0,4.154
1776.001009,0,4.154
1777.001003,0,4.154
1778.001008,0,4.154
1779.001002,0,4.154
1780.001007,0,4.154
1781.001002,0,4.154
1782.001006,0,4.154
1783.001001,0,4.154
1784.001005,0,4.154
1785.001,0,4.154
1786.001005,0,4.154
1787.001009,0,4.154
1788.001004,0,4.154
1789.001008,0,4.154
1790.001003,0,4.154
1791.001008,0,4.154
1792.001002,0,4.154
1793.001007,0,4.154
1794.001001,0,4.154
1795.001006,0,4.154
1796.001001,0,4.154
1797.001005,0,4.154
1798.001,0,4.154
1799.001005,0,4.154
1800.001009,0,4.154
1801.001004,0,4.154
1802.001008,0,4.154
1803.001003,0,4.154
1804.001008,0,4.154
1805.001002,0,4.154
1806.001007,0,4.154
1807.001001,0,4.154
1808.001006,0,4.154
1809.001001,0,4.154
1810.001005,0,4.154
1811.001,0,4.154
1812.001004,0,4.154
1813.001009,0,4.154
1814.001004,0,4.154
1815.001008,0,4.154
1816.001003,0,4.154
1817.001007,0,4.154
1818.001002,0,4.154
1819.001007,0,4.154
1820.001001,0,4.154
1821.001006,0,4.154
1822.001,0,4.154
1823.001005,0,4.154
1824.00101,0,4.154
1825.001004,0,4.154
1826.001009,0,4.154
1827.001004,0,4.153
1828.001008,0,4.154
1829.001003,0,4.154
1830.001007,0,4.153
1831.001002,0,4.154
1832.001007,0,4.153
1833.001001,0,4.154
1834.001006,0,4.153
1835.001,0,4.154
1836.001005,0,4.153
1837.00101,0,4.153
1838.001004,0,4.153
1839.001009,0,4.154
1840.001003,0,4.154
1841.001008,0,4.154
1842.001003,0,4.153
1843.001007,0,4.153
1844.001002,0,4.153
1845.001006,0,4.153
1846.001001,0,4.153
1847.001006,0,4.153
1848.001,0,4.153
1849.001005,0,4.153
1850.00101,0,4.153
1851.001004,0,4.153
1852.001009,0,4.153
1853.001003,0,4.153
1854.001008,0,4.153
1855.001003,0,4.153
1856.001007,0,4.153
1857.001002,0,4.153
1858.001006,0,4.153
1859.001001,0,4.153
1860.001006,0,4.153
1861.001,0,4.153
1862.001005,0,4.153
1863.001009,0,4.153
1864.001004,0,4.153
1865.001009,0,4.153
1866.001003,0,4.153
1867.001008,0,4.153
1868.001002,0,4.153
1869.001007,0,4.153
1870.001002,0,4.153
1871.001006,0,4.153
1872.001001,0,4.153
1873.001006,0,4.153
1874.001,0,4.153
1875.001005,0,4.153
1876.001009,0,4.153
1877.001004,0,4.153
1878.001009,0,4.153
1879.001003,0,4.153
1880.001008,0,4.153
1881.001002,0,4.153
1882.001007,0,4.153
1883.001002,0,4.153
1884.001006,0,4.153
1885.001001,0,4.153
1886.001005,0,4.153
1887.001,0,4.153
1888.001005,0,4.153
1889.001009,0,4.153
1890.001004,0,4.153
1891.001008,0,4.153
1892.001003,0,4.153
1893.001008,0,4.153
1894.001002,0,4.153
1895.001007,0,4.153
1896.001001,0,4.153
1897.001006,0,4.153
1898.001001,0,4.153
1899.001005,0,4.153
1900.001,0,4.153
1901.001005,0,4.153
1902.001009,0,4.153
1903.001004,0,4.153
1904.001008,0,4.153
1905.001003,0,4.153
1906.001008,0,4.153
1907.001002,0,4.153
1908.001007,0,4.153
1909.001001,0,4.153
1910.001006,0,4.153
1911.001001,0,4.153
1912.001005,0,4.153
1913.001,0,4.153
1914.001004,0,4.153
1915.001009,0,4.153
1916.001004,0,4.153
1917.001008,0,4.153
1918.001003,0,4.153
1919.001007,0,4.153
1920.001002,0,4.153
1921.001007,0,4.153
1922.001001,0,4.153
1923.001006,0,4.153
1924.001,0,4.153
1925.001005,0,4.153
1926.00101,0,4.153
1927.001004,0,4.153
1928.001009,0,4.153
1929.001004,0,4.153
1930.001008,0,4.153
1931.001003,0,4.153
1932.001007,0,4.153
1933.001002,0,4.153
1934.001007,0,4.153
1935.001001,0,4.153
1936.001006,0,4.153
1937.001,0,4.153
1938.001005,0,4.153
1939.00101,0,4.153
1940.001004,0,4.153
1941.001009,0,4.153
1942.001003,0,4.153
1943.001008,0,4.153
1944.001003,0,4.153
1945.001007,0,4.153
1946.001002,0,4.153
1947.001006,0,4.153
1948.001001,0,4.153
1949.001006,0,4.153
1950.001,0,4.153
1951.001005,0,4.153
1952.00101,0,4.153
1953.001004,0,4.153
1954.001009,0,4.153
1955.001003,0,4.153
1956.001008,0,4.152
1957.001003,0,4.152
1958.001007,0,4.153
1959.001002,0,4.153
1960.001006,0,4.153
1961.001001,0,4.152
1962.001006,0,4.152
1963.001,0,4.153
1964.001005,0,4.152
1965.001009,0,4.153
1966.001004,0,4.152
1967.001009,0,4.152
1968.001003,0,4.152
1969.001008,0,4.152
1970.001002,0,4.152
1971.001007,0,4.152
1972.001002,0,4.153
1973.001006,0,4.152
1974.001001,0,4.152
1975.001005,0,4.153
1976.001,0,4.152
1977.001005,0,4.152
1978.001009,0,4.152
1979.001004,0,4.152
1980.001009,0,4.152
1981.001003,0,4.152
1982.001008,0,4.152
1983.001002,0,4.152
1984.001007,0,4.152
1985.001002,0,4.152
1986.001006,0,4.152
1987.001001,0,4.152
1988.001005,0,4.152
1989.001,0,4.152
1990.001005,0,4.152
1991.001009,0,4.152
1992.001004,0,4.152
1993.001008,0,4.152
1994.001003,0,4.152
1995.001008,0,4.152
1996.001002,0,4.152
1997.001007,0,4.152
1998.001001,0,4.152
1999.001006,0,4.152
2000.001001,0,4.152
2001.001005,0,4.152
2002.001,0,4.152
2003.001004,0,4.152
2004.001009,0,4.152
2005.001004,0,4.152
2006.001008,0,4.152
2007.001003,0,4.152
2008.001008,0,4.152
2009.001002,0,4.152
2010.001007,0,4.152
2011.001001,0,4.152
2012.001006,0,4.152
2013.001001,0,4.152
2014.001005,0,4.152
2015.00101,0,4.152
2016.001004,0,4.152
2017.001009,0,4.152
2018.001004,0,4.152
2019.001008,0,4.152
2020.001003,0,4.152
2021.001007,0,4.152
2022.001002,0,4.152
2023.001007,0,4.152
2024.001001,0,4.152
2025.001006,0,4.152
2026.001,0,4.152
2027.001005,0,4.152
2028.00101,0,4.152
2029.001004,0,4.152
2030.001009,0,4.152
2031.001003,0,4.152
2032.001008,0,4.152
2033.001003,0,4.152
2034.001007,0,4.152
2035.001002,0,4.152
2036.001007,0,4.152
2037.001001,0,4.152
2038.001006,0,4.152
2039.001,0,4.152
2040.001005,0,4.152
2041.00101,0,4.152
2042.001004,0,4.152
2043.001009,0,4.152
2044.001003,0,4.152
2045.001008,0,4.152
2046.001003,0,4.152
2047.001007,0,4.152
2048.001002,0,4.152
2049.001006,0,4.152
2050.001001,0,4.152
2051.001006,0,4.152
2052.001,0,4.152
2053.001005,0,4.152
2054.001009,0,4.152
2055.001004,0,4.152
2056.001009,0,4.152
2057.001003,0,4.152
2058.001008,0,4.152
2059.001002,0,4.152
2060.001007,0,4.152
2061.001002,0,4.152
2062.001006,0,4.152
2063.001001,0,4.152
2064.001006,0,4.152
2065.001,0,4.152
2066.001005,0,4.152
2067.001009,0,4.152
2068.001004,0,4.152
2069.001009,0,4.152
2070.001003,0,4.152
2071.001008,0,4.152
2072.001002,0,4.152
2073.001007,0,4.152
2074.001002,0,4.152
2075.001006,0,4.152
2076.001001,0,4.152
2077.001005,0,4.152
2078.001,0,4.152
2079.001005,0,4.152
2080.001009,0,4.152
2081.001004,0,4.152
2082.001008,0,4.152
2083.001003,0,4.152
2084.001008,0,4.152
2085.001002,0,4.152
2086.001007,0,4.152
2087.001001,0,4.152
2088.001006,0,4.152
2089.001001,0,4.152
2090.001005,0,4.152
2091.001,0,4.152
2092.001005,0,4.152
2093.001009,0,4.152
2094.001004,0,4.152
2095.001008,0,4.152
2096.001003,0,4.152
2097.001008,0,4.152
2098.001002,0,4.152
2099.001007,0,4.152
2100.001001,0,4.152
2101.001006,0,4.152
2102.001001,0,4.152
2103.001005,0,4.151
2104.001,0,4.152
2105.001004,0,4.152
2106.001009,0,4.152
2107.001004,0,4.152
2108.001008,0,4.152
2109.001003,0,4.152
2110.001007,0,4.152
2111.001002,0,4.152
2112.001007,0,4.152
2113.001001,0,4.152
2114.001006,0,4.152
2115.001,0,4.152
2116.001005,0,4.152
2117.00101,0,4.152
2118.001004,0,4.152
2119.001009,0,4.152
2120.001004,0,4.152
2121.001008,0,4.152
2122.001003,0,4.151
2123.001007,0,4.152
2124.001002,0,4.152
2125.001007,0,4.151
2126.001001,0,4.151
2127.001006,0,4.151
2128.001,0,4.152
2129.001005,0,4.151
2130.00101,0,4.152
2131.001004,0,4.151
2132.001009,0,4.152
2133.001003,0,4.151
2134.001008,0,4.151
2135.001003,0,4.151
2136.001007,0,4.151
2137.001002,0,4.151
2138.001006,0,4.151
2139.001001,0,4.151
2140.001006,0,4.151
2141.001,0,4.151
2142.001005,0,4.151
2143.00101,0,4.151
2144.001004,0,4.151
2145.001009,0,4.151
2146.001003,0,4.151
2147.001008,0,4.151
2148.001003,0,4.151
2149.001007,0,4.151
2150.001002,0,4.151
2151.001006,0,4.151
2152.001001,0,4.151
2153.001006,0,4.151
2154.001,0,4.151
2155.001005,0,4.151
2156.001009,0,4.151
2157.001004,0,4.151
2158.001009,0,4.151
2159.001003,0,4.151
2160.001008,0,4.151
2161.001002,0,4.151
2162.001007,0,4.151
2163.001002,0,4.151
2164.001006,0,4.151
2165.001001,0,4.151
2166.001005,0,4.151
2167.001,0,4.151
2168.001005,0,4.151
2169.001009,0,4.151
2170.001004,0,4.151
2171.001009,0,4.151
2172.001003,0,4.151
2173.001008,0,4.151
2174.001002,0,4.151
2175.001007,0,4.151
2176.001002,0,4.151
2177.001006,0,4.151
2178.001001,0,4.151
2179.001005,0,4.151
